row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,product_id,product_name,quantity,sales_amount
1127,ORD2350,05-11-2023,11-11-2023,First Class,CUST1539,Emily Sharma,Corporate,USA,Mumbai,P1008,SSD,7,3177.81
1128,ORD1405,06-07-2023,07-07-2023,Standard Class,CUST1974,Michael Sharma,Corporate,India,Berlin,P1003,Mouse,8,4295.52
1129,ORD1384,05-10-2024,15-10-2024,Same Day,CUST1879,Priya Miller,Corporate,Germany,Berlin,P1007,Router,2,3737.55
1130,ORD2342,25-02-2025,06-03-2025,First Class,CUST1763,David Patel,Corporate,Germany,Berlin,P1006,Printer,2,3356.66
1131,ORD1701,20-02-2025,01-03-2025,Standard Class,CUST2496,Robert Smith,Home Office,USA,Pune,P1005,Headphones,4,-100
1132,ORD1227,04-05-2023,13-05-2023,Second Class,CUST2423,David Gupta,Corporate,Germany,Pune,P1005,Headphones,9,953.93
1133,ORD2046,19-07-2023,22-07-2023,Standard Class,CUST1813,Anjali Patel,Home Office,UnknownCountry,Delhi,P1004,Monitor,10,4306.63
1134,ORD2075,18-02-2023,27-02-2023,Second Class,CUST3174,Michael Patel,Consumer,India,Delhi,P1006,Printer,10,1169.97
1135,ORD2466,05-06-2023,14-06-2023,Second Class,CUST2140,John Sharma,Corporate,Canada,Toronto,P1007,Router,8,2366.62
1136,ORD1278,08-01-2025,13-01-2025,Standard Class,CUST2029,Anjali Taylor,Home Office,UK,Bangalore,P1001,Laptop,10,2990.23
1137,ORD1136,02-03-2023,09-03-2023,Second Class,CUST2969,Daniel Brown,Consumer,Canada,Delhi,P1003,Mouse,7,1985.45
1138,ORD1396,12-09-2023,18-09-2023,Second Class,CUST2131,Michael Sharma,Consumer,Germany,Delhi,P1002,Keyboard,4,2244.74
1139,ORD2376,10-10-2023,16-10-2023,Standard Class,CUST3132,David Taylor,Consumer,Germany,Berlin,P1001,Laptop,4,3319.09
1140,ORD1611,21-04-2025,23-04-2025,Second Class,CUST1288,Olivia Patel,Corporate,India,Toronto,P1008,SSD,5,608.55
1141,ORD1955,12-03-2024,22-03-2024,Same Day,CUST2192,Sarah Taylor,Consumer,India,London,P1003,Mouse,4,4353.34
1142,ORD2361,21-05-2024,28-05-2024,Standard Class,CUST1430,Daniel Wilson,Home Office,UK,New York,P1007,Router,9,1677.71
1143,ORD2365,06-05-2025,11-05-2025,Standard Class,CUST1052,Jane Gupta,Consumer,Germany,Berlin,P1006,Printer,4,2975.87
1144,ORD2363,30-09-2023,02-10-2023,Same Day,CUST3484,Amit Sharma,Consumer,Germany,Pune,P1008,SSD,10,4199.12
1145,ORD2316,11-04-2023,21-04-2023,Standard Class,CUST1977,Emily Miller,Home Office,Germany,Toronto,P1002,Keyboard,7,3605.53
1146,ORD1081,22-12-2023,30-12-2023,Standard Class,CUST2633,Daniel Sharma,Home Office,India,Bangalore,P1008,SSD,10,944.65
1147,ORD2291,03-12-2023,05-12-2023,Same Day,CUST1116,Anjali Gupta,Corporate,UK,London,P1005,Headphones,6,4869.22
1148,ORD1509,11-10-2023,19-10-2023,First Class,CUST2876,Anjali Wilson,Consumer,USA,London,P1001,Laptop,7,3778.93
1149,ORD1352,14-05-2025,22-05-2025,First Class,CUST2440,Rahul Taylor,Home Office,USA,London,P1002,Keyboard,5,551.43
1150,ORD2478,03-04-2023,10-04-2023,Same Day,CUST1762,Chris Sharma,Consumer,UK,Berlin,P1006,Printer,6,1718.16
1151,ORD1896,06-01-2024,09-01-2024,First Class,CUST1065,Jane Davis,Home Office,UnknownCountry,New York,P1003,Mouse,9,2714.36
1152,ORD1815,25-09-2024,27-09-2024,Standard Class,CUST1370,Anjali Miller,Home Office,Canada,New York,P1004,Monitor,3,-100
1153,ORD2091,29-12-2023,05-01-2024,Same Day,CUST1424,Daniel Wilson,Home Office,Germany,Pune,P1003,Mouse,6,4997.22
1154,ORD1906,25-04-2025,26-04-2025,Second Class,CUST2121,John Gupta,Consumer,USA,Bangalore,P1004,Monitor,4,2229.76
1155,ORD1442,29-05-2023,30-05-2023,Second Class,CUST1085,Daniel Miller,Corporate,Canada,Toronto,P1005,Headphones,9,2778.57
1156,ORD2163,16-07-2023,23-07-2023,Same Day,CUST3357,Olivia Sharma,Home Office,UK,London,P1003,Mouse,5,2185.01
1157,ORD1746,29-08-2023,04-09-2023,Standard Class,CUST1550,Emily Davis,Home Office,Germany,Delhi,P1006,Printer,2,4906
1158,ORD2039,26-12-2024,03-01-2025,Standard Class,CUST3474,Sarah Patel,Home Office,Germany,Bangalore,P1006,Printer,8,1382.21
1159,ORD1108,16-04-2024,26-04-2024,Same Day,CUST3420,Robert Johnson,Consumer,India,Berlin,P1008,SSD,9,3268.87
1160,ORD1711,03-05-2024,06-05-2024,First Class,CUST1267,Anjali Wilson,Home Office,UK,Mumbai,P1002,Keyboard,10,2479.51
1161,ORD2442,21-02-2025,24-02-2025,Second Class,CUST2851,David Taylor,Home Office,UK,London,P1007,Router,4,2870.79
1162,ORD2040,21-02-2024,24-02-2024,Standard Class,CUST3496,John Patel,Home Office,India,Pune,P1006,Printer,10,364.96
1163,ORD1847,17-01-2025,20-01-2025,Second Class,CUST3463,Chris Brown,Consumer,India,Berlin,P1004,Monitor,2,1692.36
1164,ORD1192,18-02-2024,28-02-2024,Same Day,CUST2561,Anjali Gupta,Consumer,UK,Delhi,P1007,Router,2,1590.42
1165,ORD1363,25-12-2024,01-01-2025,Same Day,CUST1371,Michael Wilson,Corporate,USA,Bangalore,P1005,Headphones,6,4928.9
1166,ORD2296,25-03-2023,31-03-2023,Standard Class,CUST3145,David Smith,Home Office,India,Mumbai,P1008,SSD,6,522.68
1167,ORD1003,25-06-2024,26-06-2024,First Class,CUST2575,David Smith,Home Office,Germany,London,P1001,Laptop,2,4780.77
1168,ORD1386,13-10-2024,23-10-2024,Second Class,CUST3192,Sarah Patel,Consumer,USA,London,P1008,SSD,10,925.8
1169,ORD1902,24-12-2024,27-12-2024,Same Day,CUST1124,Rahul Smith,Home Office,India,New York,P1003,Mouse,5,583.49
1170,ORD2398,04-07-2023,14-07-2023,Standard Class,CUST3038,Sarah Miller,Consumer,Germany,London,P1003,Mouse,8,4646.6
1171,ORD2122,01-05-2025,08-05-2025,Standard Class,CUST3271,Jane Patel,Consumer,UK,Delhi,P1008,SSD,4,4803.92
1172,ORD2005,12-07-2023,19-07-2023,Invalid Mode,CUST1240,Olivia Gupta,Home Office,Germany,Pune,P1001,Laptop,9,500.22
1173,ORD2341,25-11-2023,04-12-2023,Second Class,CUST2157,Emily Brown,Corporate,USA,New York,P1007,Router,7,2050.98
1174,ORD1772,26-03-2023,03-04-2023,Same Day,CUST1427,Emily Taylor,Corporate,Germany,Toronto,P1001,Laptop,5,2513.19
1175,ORD1588,28-02-2025,01-03-2025,Second Class,CUST1365,David Miller,Home Office,Germany,Delhi,P1001,Laptop,6,3709.32
1176,ORD2094,29-01-2023,30-01-2023,Same Day,CUST1771,Emily Taylor,Consumer,Canada,Delhi,P1005,Headphones,9,1885.58
1177,ORD2431,15-02-2023,19-02-2023,Same Day,CUST1760,Olivia Davis,Home Office,UK,Pune,P1002,Keyboard,4,2501.61
1178,ORD2169,17-10-2024,27-10-2024,Standard Class,CUST2562,Sarah Johnson,Corporate,India,Bangalore,P1001,Laptop,6,4922.79
1179,ORD1798,26-04-2025,30-04-2025,Same Day,CUST1183,Michael Brown,Home Office,USA,New York,P1006,Printer,7,3417.96
1180,ORD2454,03-06-2025,08-06-2025,First Class,CUST2676,Anjali Smith,Corporate,Canada,Toronto,P1004,Monitor,5,4221.04
1181,ORD1388,16-04-2025,24-04-2025,Standard Class,CUST2619,John Gupta,Consumer,USA,Pune,P1005,Headphones,2,620.63
1182,ORD2000,10-03-2023,13-03-2023,Second Class,CUST2050,Sneha Sharma,Corporate,Germany,New York,P1006,Printer,5,4284.77
1183,ORD1535,22-04-2023,24-04-2023,Second Class,CUST1354,Amit Gupta,Consumer,USA,Mumbai,P1007,Router,8,2420.16
1184,ORD1228,23-08-2023,24-08-2023,Second Class,CUST1342,Chris Johnson,Consumer,Canada,London,P1007,Router,8,-100
1185,ORD1905,03-09-2024,04-09-2024,Second Class,CUST2302,John Miller,Consumer,USA,London,P1004,Monitor,5,4613.11
1186,ORD1717,18-04-2024,22-04-2024,Same Day,CUST2556,Michael Wilson,Home Office,India,Bangalore,P1001,Laptop,3,3154.71
1187,ORD1687,04-11-2024,12-11-2024,Same Day,CUST1284,Daniel Davis,Home Office,Germany,New York,P1001,Laptop,9,847.44
1188,ORD2120,22-11-2023,23-11-2023,Standard Class,CUST2679,Amit Taylor,Consumer,Germany,Delhi,P1002,Keyboard,6,1883.34
1189,ORD1293,17-04-2023,21-04-2023,Same Day,CUST1014,Rahul Smith,Corporate,Germany,Pune,P1001,Laptop,4,3822.77
1190,ORD1072,31-07-2024,09-08-2024,Standard Class,CUST2951,Olivia Miller,Home Office,Canada,New York,P1002,Keyboard,10,1964.5
1191,ORD1486,31-12-2099,08-12-2024,First Class,CUST2863,Priya Brown,Corporate,Germany,London,,Headphones,4,764.82
1192,ORD2304,18-01-2025,21-01-2025,First Class,CUST1656,Emily Smith,Corporate,UK,Delhi,P1007,Router,1,2326.66
1193,ORD2455,19-06-2025,28-06-2025,Same Day,CUST1512,Daniel Patel,Consumer,Canada,Toronto,P1004,Monitor,7,2329.88
1194,ORD1926,30-03-2024,06-04-2024,First Class,CUST2383,Emily Sharma,Consumer,Germany,Bangalore,P1008,SSD,4,1123.95
1195,ORD1391,05-08-2024,09-08-2024,Same Day,CUST3245,Daniel Sharma,Corporate,UK,Bangalore,P1006,Printer,7,749.59
1196,ORD1222,09-07-2024,17-07-2024,Same Day,CUST1208,Sarah Davis,Corporate,Germany,Delhi,P1005,Headphones,7,4688.75
1197,ORD1884,04-07-2023,12-07-2023,Second Class,CUST2580,Rahul Brown,Corporate,Germany,Delhi,P1001,Laptop,7,2896.59
1198,ORD1405,04-06-2023,11-06-2023,Same Day,CUST2006,Daniel Brown,Corporate,UK,Mumbai,P1006,Printer,2,3945.46
1199,ORD1175,22-01-2023,23-01-2023,First Class,CUST1368,Emily Patel,Consumer,USA,Bangalore,P1001,Laptop,5,4211.36
1200,ORD1743,30-09-2024,06-10-2024,Same Day,CUST2386,Anjali Brown,Corporate,UK,Pune,P1008,SSD,9,841.07
1201,ORD1311,17-06-2023,24-06-2023,Same Day,CUST1648,Amit Taylor,Home Office,Canada,New York,P1002,Keyboard,4,4881.82
1202,ORD2359,31-05-2023,08-06-2023,Standard Class,CUST1555,Olivia Sharma,Corporate,Canada,Berlin,P1002,Keyboard,3,3847.33
1203,ORD2200,05-12-2024,11-12-2024,Second Class,CUST2832,Olivia Smith,Corporate,Germany,London,P1008,SSD,6,4939.69
1204,ORD1757,12-03-2023,15-03-2023,Invalid Mode,CUST2612,Olivia Brown,Consumer,USA,London,P1003,Mouse,5,3571.47
1205,ORD1170,30-12-2023,09-01-2024,Standard Class,CUST3417,Robert Brown,Corporate,UK,Bangalore,P1008,SSD,9,1437.22
1206,ORD2065,25-01-2023,02-02-2023,Second Class,CUST1213,Sneha Davis,Home Office,UK,New York,P1006,Printer,8,4980.96
1207,ORD1691,11-02-2023,16-02-2023,Standard Class,CUST2363,Amit Smith,Consumer,Germany,Mumbai,P1008,SSD,10,145.1
1208,ORD1779,24-07-2023,01-08-2023,Same Day,CUST1147,Anjali Wilson,Home Office,Canada,London,P1007,Router,6,4025.57
1209,ORD1869,21-02-2024,27-02-2024,First Class,CUST2071,Amit Davis,Corporate,UK,New York,P1003,Mouse,2,4571.12
1210,ORD2375,28-03-2023,03-04-2023,Standard Class,CUST1526,Chris Johnson,Consumer,India,Delhi,P1002,Keyboard,6,371.55
1211,ORD2171,31-03-2025,04-04-2025,Standard Class,CUST1039,Anjali Smith,Home Office,UK,Pune,P1002,Keyboard,3,2934.64
1212,ORD1943,08-10-2024,14-10-2024,Standard Class,CUST1230,Anjali Brown,Consumer,India,Delhi,P1002,Keyboard,2,3605.36
1213,ORD1187,04-01-2023,11-01-2023,Second Class,CUST1204,Anjali Johnson,Corporate,UK,Bangalore,P1004,Monitor,8,4096.88
1214,ORD2450,22-05-2024,01-06-2024,Same Day,CUST2179,Anjali Miller,Consumer,Canada,Delhi,P1003,Mouse,9,81.25
1215,ORD1360,22-07-2023,27-07-2023,Second Class,CUST1507,Anjali Johnson,Consumer,USA,London,P1003,Mouse,4,854
1216,ORD2301,06-05-2025,16-05-2025,Same Day,CUST3075,Sneha Wilson,Consumer,Canada,New York,P1005,Headphones,6,3690.44
1217,ORD2086,08-01-2023,13-01-2023,Second Class,CUST1264,John Johnson,Corporate,UnknownCountry,Mumbai,P1005,Headphones,10,3790.47
1218,ORD1880,23-03-2023,31-03-2023,Standard Class,CUST2304,Rahul Patel,Home Office,Germany,Pune,P1001,Laptop,10,1349.06
1219,ORD1653,06-04-2024,12-04-2024,First Class,CUST3046,David Gupta,Corporate,Germany,Bangalore,P1008,SSD,4,2956.78
1220,ORD1087,08-12-2024,14-12-2024,Same Day,CUST2890,Emily Sharma,Corporate,Canada,Berlin,P1007,Router,3,753.31
1221,ORD1789,05-03-2024,06-03-2024,First Class,CUST2562,Daniel Brown,Corporate,UnknownCountry,Mumbai,P1003,Mouse,7,3967.31
1222,ORD2355,26-06-2023,29-06-2023,Second Class,CUST1388,John Sharma,Corporate,USA,New York,P1003,Mouse,6,1028.89
1223,ORD2018,06-02-2024,09-02-2024,First Class,CUST1932,Sarah Gupta,Home Office,Canada,Toronto,P1005,Headphones,7,4739.29
1224,ORD1327,14-05-2024,15-05-2024,Standard Class,CUST1274,Emily Gupta,Home Office,UK,Delhi,P1006,Printer,4,2617.88
1225,ORD2012,02-04-2025,06-04-2025,Same Day,CUST1053,David Brown,Corporate,UK,Toronto,P1007,Router,10,653.14
1226,ORD1265,26-06-2024,01-07-2024,First Class,CUST1524,Emily Miller,Corporate,India,Mumbai,P1006,Printer,8,1881.54
1227,ORD1504,03-08-2023,09-08-2023,First Class,CUST2950,Chris Wilson,Home Office,UK,London,P1004,Monitor,4,-100
1228,ORD1659,11-03-2025,21-03-2025,Second Class,CUST2020,Priya Miller,Corporate,India,London,P1004,Monitor,9,4409.6
1229,ORD1786,07-02-2025,10-02-2025,Standard Class,CUST3167,Priya Gupta,Home Office,UK,Pune,P1006,Printer,8,1978.4
1230,ORD1395,21-03-2025,26-03-2025,First Class,CUST1241,Priya Davis,Consumer,India,London,P1003,Mouse,6,4132.94
1231,ORD1988,29-07-2024,01-08-2024,First Class,CUST2985,Emily Miller,Home Office,USA,Bangalore,P1005,Headphones,10,3045.15
1232,ORD1605,21-01-2025,22-01-2025,First Class,CUST2016,Chris Sharma,Corporate,India,New York,P1004,Monitor,5,1060.99
1233,ORD1606,26-01-2023,27-01-2023,Standard Class,CUST2509,Priya Brown,Corporate,Canada,Delhi,P1007,Router,10,2248.49
1234,ORD1643,21-04-2023,26-04-2023,First Class,CUST1810,Anjali Miller,Corporate,UK,Delhi,P1008,SSD,10,686.25
1235,ORD1034,07-05-2023,08-05-2023,Same Day,CUST2510,Michael Patel,Home Office,Canada,Mumbai,P1006,Printer,7,3249.33
1236,ORD1810,02-07-2023,08-07-2023,First Class,CUST2327,Rahul Miller,Consumer,Germany,Mumbai,P1001,Laptop,3,2508.55
1237,,24-05-2023,27-05-2023,Second Class,CUST1962,Jane Patel,Corporate,UK,Pune,P1002,Keyboard,7,1750.69
1238,ORD1142,19-05-2024,26-05-2024,Same Day,CUST2621,Anjali Brown,Home Office,India,Bangalore,P1001,Laptop,8,837.35
1239,ORD1534,21-08-2023,25-08-2023,Standard Class,CUST1214,Sneha Davis,Corporate,India,Mumbai,P1001,Laptop,4,3804.71
1240,ORD1312,10-06-2025,13-06-2025,First Class,CUST2587,Chris Sharma,Consumer,Germany,New York,P1006,Printer,8,166.39
1241,ORD2463,14-12-2024,21-12-2024,Standard Class,CUST1819,Rahul Smith,Consumer,USA,Berlin,P1002,Keyboard,1,1779.44
1242,ORD1165,18-08-2024,24-08-2024,Same Day,CUST1871,Michael Taylor,Consumer,Germany,New York,P1003,Mouse,5,2803.5
1243,ORD2046,02-02-2024,05-02-2024,First Class,CUST2370,Sarah Patel,Corporate,Canada,Pune,P1004,Monitor,5,2285.67
1244,ORD1912,09-09-2024,18-09-2024,Second Class,CUST1757,Jane Smith,Corporate,India,Bangalore,P1007,Router,4,3810.81
1245,ORD1611,02-05-2025,06-05-2025,First Class,CUST2899,John Davis,Home Office,UK,Bangalore,P1005,Headphones,9,167.87
1246,ORD1025,10-08-2023,13-08-2023,Second Class,CUST3046,Anjali Sharma,Home Office,UK,Berlin,P1006,Printer,7,3028.97
1247,ORD1338,18-05-2024,26-05-2024,Second Class,CUST1318,Rahul Johnson,Consumer,India,Mumbai,P1005,Headphones,1,4736.6
1248,ORD1000,07-11-2023,15-11-2023,Second Class,CUST1398,John Patel,Consumer,USA,Toronto,P1007,Router,6,426.69
1249,ORD1855,31-10-2024,01-11-2024,Standard Class,CUST1491,David Brown,Corporate,Canada,Bangalore,P1005,Headphones,2,4601.06
1250,ORD2396,22-03-2025,23-03-2025,Second Class,CUST1058,Jane Johnson,Home Office,USA,Berlin,P1008,SSD,10,3489.85
1251,ORD1559,04-10-2023,05-10-2023,Standard Class,CUST1627,Sarah Johnson,Corporate,Canada,Mumbai,P1008,SSD,1,2512.25
1252,ORD1953,27-02-2024,01-03-2024,Standard Class,CUST1258,Chris Wilson,Home Office,UK,Berlin,P1001,Laptop,4,4019.61
1253,ORD1049,18-11-2024,23-11-2024,Second Class,CUST2834,Chris Smith,Home Office,India,Toronto,P1004,Monitor,9,4763.12
1254,ORD2000,21-03-2025,25-03-2025,First Class,CUST2491,Jane Miller,Corporate,Canada,Berlin,P1001,Laptop,9,861.28
1255,ORD2348,16-01-2024,25-01-2024,First Class,CUST2420,Robert Brown,Home Office,Canada,London,P1003,Mouse,8,4918.39
1256,ORD1598,01-06-2023,09-06-2023,First Class,CUST2768,Jane Miller,Corporate,USA,London,P1007,Router,6,3245.05
1257,ORD1923,10-02-2025,19-02-2025,Standard Class,CUST2406,Amit Brown,Home Office,UK,Delhi,P1003,Mouse,10,740.63
1258,ORD1421,24-04-2025,01-05-2025,Same Day,CUST1458,Amit Taylor,Consumer,Germany,Pune,P1002,Keyboard,10,70
1259,ORD2127,11-11-2024,14-11-2024,First Class,CUST3003,Jane Patel,Home Office,UK,Toronto,P1004,Monitor,9,3301.61
1260,ORD1804,13-08-2023,23-08-2023,Same Day,CUST1435,Sarah Gupta,Consumer,USA,Mumbai,P1006,Printer,9,-100
1261,ORD2014,28-05-2023,30-05-2023,Second Class,CUST2663,David Davis,Home Office,India,Bangalore,P1005,Headphones,1,130.29
1262,ORD1605,04-05-2023,08-05-2023,Standard Class,CUST1274,David Gupta,Consumer,Canada,London,P1003,Mouse,7,102.31
1263,ORD2223,04-11-2023,10-11-2023,First Class,CUST1853,David Sharma,Home Office,Germany,Berlin,P1007,Router,10,2987.01
1264,ORD2390,18-05-2024,19-05-2024,First Class,CUST2439,John Wilson,Home Office,Canada,Toronto,P1008,SSD,9,3860.45
1265,ORD1865,06-12-2024,16-12-2024,Same Day,CUST1111,Robert Smith,Corporate,India,Berlin,P1006,Printer,5,2741.49
1266,ORD1169,09-09-2023,11-09-2023,Same Day,CUST2381,Sarah Miller,Corporate,India,London,P1008,SSD,5,2785.5
1267,ORD2441,25-05-2025,02-06-2025,Same Day,CUST1388,John Brown,Home Office,India,Berlin,P1004,Monitor,2,2535.26
1268,ORD1948,09-10-2023,19-10-2023,Standard Class,CUST2037,Rahul Johnson,Home Office,Germany,Berlin,P1007,Router,3,4516.2
1269,ORD1600,24-05-2025,27-05-2025,First Class,CUST3462,Emily Sharma,Consumer,USA,Pune,P1001,Laptop,4,2436.62
1270,ORD1510,06-01-2023,13-01-2023,Same Day,CUST1179,David Brown,Consumer,UK,Berlin,P1003,Mouse,4,3583.45
1271,ORD2435,29-04-2023,01-05-2023,Second Class,CUST1540,Anjali Miller,Home Office,India,Berlin,P1003,Mouse,8,1865.04
1272,ORD2431,16-03-2024,17-03-2024,Standard Class,CUST2714,Priya Smith,Corporate,Canada,Toronto,P1006,Printer,2,372.62
1273,ORD1538,17-06-2025,23-06-2025,Same Day,CUST3077,Olivia Davis,Consumer,India,Mumbai,P1008,SSD,3,477.57
1274,ORD1382,11-11-2024,15-11-2024,First Class,CUST3282,David Gupta,Consumer,USA,Toronto,P1008,SSD,2,2820.35
1275,ORD1475,27-07-2023,30-07-2023,Second Class,CUST2600,John Patel,Consumer,Germany,Mumbai,P1005,Headphones,2,2646.59
1276,ORD1544,22-08-2024,31-08-2024,First Class,CUST1561,Emily Davis,Corporate,USA,Bangalore,P1001,Laptop,8,2417.46
1277,ORD1438,12-04-2023,15-04-2023,Standard Class,CUST1598,Sneha Brown,Home Office,USA,Pune,P1007,Router,8,2591.25
1278,ORD1148,02-08-2024,05-08-2024,Same Day,CUST2481,Sarah Wilson,Corporate,India,Toronto,P1004,Monitor,1,4359.81
1279,ORD1808,29-01-2023,02-02-2023,Same Day,CUST2842,Rahul Davis,Home Office,USA,Berlin,P1006,Printer,10,4749.47
1280,ORD2043,21-02-2024,24-02-2024,First Class,CUST3036,Chris Johnson,Corporate,Germany,Mumbai,P1004,Monitor,7,378.35
1281,ORD1173,22-12-2024,25-12-2024,First Class,CUST2136,Robert Wilson,Corporate,UK,New York,P1001,Laptop,9,3046.21
1282,ORD1631,25-05-2025,02-06-2025,Same Day,CUST3414,Anjali Taylor,Home Office,Germany,Delhi,P1008,SSD,8,1718.52
1283,ORD2416,16-05-2024,22-05-2024,First Class,CUST2098,Olivia Wilson,Corporate,Germany,Bangalore,P1002,Keyboard,6,4637.76
1284,ORD1663,03-09-2023,13-09-2023,First Class,CUST2254,Sarah Patel,Home Office,Canada,New York,P1004,Monitor,5,3008.91
1285,ORD2371,05-11-2024,09-11-2024,First Class,CUST1778,Sneha Patel,Home Office,Germany,London,P1003,Mouse,4,4000.25
1286,ORD2191,16-06-2024,19-06-2024,First Class,CUST2011,Sarah Miller,Home Office,UK,Delhi,P1002,Keyboard,8,1906.24
1287,ORD1802,10-05-2024,15-05-2024,First Class,CUST1599,David Miller,Consumer,UK,Pune,P1008,SSD,7,4074.92
1288,ORD1805,04-01-2023,06-01-2023,First Class,CUST3027,Priya Taylor,Home Office,UK,Toronto,P1004,Monitor,4,1365.22
1289,ORD1875,05-10-2024,13-10-2024,Same Day,CUST2790,Robert Patel,Consumer,USA,Delhi,P1002,Keyboard,2,1838.61
1290,ORD1111,12-02-2023,14-02-2023,Standard Class,CUST3246,Amit Wilson,Consumer,India,Toronto,P1005,Headphones,4,247.69
1291,ORD2352,03-08-2024,04-08-2024,Standard Class,CUST2382,Rahul Wilson,Corporate,Canada,Bangalore,P1001,Laptop,4,1141.17
1292,ORD2236,07-08-2024,12-08-2024,Second Class,CUST1621,John Taylor,Home Office,UK,Bangalore,P1006,Printer,3,4038.27
1293,ORD1784,28-07-2023,06-08-2023,Second Class,CUST1373,Rahul Miller,Corporate,Canada,Pune,P1001,Laptop,2,1268.66
1294,ORD1832,15-08-2023,19-08-2023,Second Class,CUST1710,Olivia Davis,Corporate,India,Mumbai,P1008,SSD,4,3372.25
1295,ORD1891,16-08-2024,26-08-2024,Same Day,CUST1874,Sarah Johnson,Consumer,Canada,Berlin,P1007,Router,8,794.41
1296,ORD1787,21-05-2025,31-05-2025,Standard Class,CUST3217,Chris Wilson,Consumer,Canada,Toronto,P1007,Router,9,1744.33
1297,ORD1042,26-05-2024,04-06-2024,Same Day,CUST3484,Sarah Patel,Consumer,India,Toronto,P1007,Router,3,3950.95
1298,ORD1424,12-08-2023,18-08-2023,Same Day,CUST2122,Sarah Wilson,Consumer,Canada,Berlin,P1006,Printer,1,3448.14
1299,ORD2153,07-09-2023,09-09-2023,Standard Class,CUST2592,Rahul Patel,Corporate,Canada,Mumbai,P1008,SSD,8,2209.64
1300,ORD1912,10-03-2024,12-03-2024,First Class,CUST2426,Sarah Wilson,Corporate,UK,Berlin,P1007,Router,3,884.28
1301,,22-10-2024,31-10-2024,Standard Class,CUST2562,Emily Smith,Consumer,India,Delhi,P1004,Monitor,2,3096.48
1302,ORD2132,21-02-2023,26-02-2023,First Class,CUST2855,Michael Wilson,Consumer,Canada,New York,P1002,Keyboard,3,1183.99
1303,ORD1638,20-06-2023,29-06-2023,Second Class,CUST1377,Rahul Smith,Home Office,USA,New York,P1002,Keyboard,9,2377.73
1304,ORD1866,21-06-2023,25-06-2023,Second Class,CUST3468,Anjali Johnson,Consumer,India,New York,P1001,Laptop,3,2693.07
1305,ORD1947,20-07-2024,26-07-2024,Second Class,CUST3185,Olivia Brown,Consumer,India,London,P1003,Mouse,3,3843.43
1306,ORD2051,12-04-2025,13-04-2025,Same Day,CUST1552,Michael Smith,Corporate,USA,Delhi,P1001,Laptop,4,4315.36
1307,ORD1752,10-08-2024,15-08-2024,Second Class,CUST2863,Michael Johnson,Home Office,USA,Delhi,P1008,SSD,10,3784.84
1308,ORD1137,22-01-2024,25-01-2024,First Class,CUST2887,Amit Gupta,Home Office,Canada,Toronto,P1001,Laptop,9,2359.77
1309,ORD2325,31-12-2099,22-06-2024,First Class,CUST3144,Olivia Sharma,Consumer,UnknownCountry,Berlin,P1007,Router,3,4033.95
1310,ORD1423,17-03-2023,27-03-2023,First Class,CUST1473,Rahul Sharma,Corporate,Canada,New York,P1006,Printer,6,168.19
1311,ORD1997,23-07-2023,24-07-2023,Same Day,CUST1602,Priya Miller,Home Office,USA,New York,P1004,Monitor,7,1260.23
1312,ORD1033,21-08-2023,29-08-2023,Same Day,CUST2635,Priya Gupta,Corporate,USA,Berlin,P1005,Headphones,3,2108.21
1313,ORD1105,09-09-2023,12-09-2023,First Class,CUST2532,John Patel,Corporate,Canada,Toronto,P1002,Keyboard,2,3011.27
1314,ORD1726,20-04-2025,29-04-2025,Standard Class,CUST2963,Jane Patel,Corporate,USA,New York,P1008,SSD,9,871.43
1315,ORD1207,30-05-2023,08-06-2023,Standard Class,CUST1101,Amit Davis,Home Office,Germany,London,P1005,Headphones,1,2269.38
